analysis,perm_id,outcome,outcome_label,exposure,exposure_label,n,beta,se,p_value,effect
Permuted exposure,38,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4109,-0.029086800630719768,0.020292184271433502,0.16322311356009864,-0.029086800630719768
Permuted exposure,39,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.05111955689622544,0.022933717622736806,0.034015528120400464,-4.983493504467074
Permuted exposure,39,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,0.026235092348711016,0.043193205650661315,0.5483194865817548,2.658226174193712
Permuted exposure,39,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4059,-0.01902085802646036,0.013425565245410312,0.1684231878109572,-0.01902085802646036
Permuted exposure,39,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.022066101877877557,0.023233570205446755,0.35036518880110323,-0.022066101877877557
Permuted exposure,40,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1942,0.0027629540789201683,0.020782634400674734,0.8951874757599263,0.2766774554330276
Permuted exposure,40,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,-0.042928414601667485,0.04759666857076168,0.3745293086946282,-4.202003501009188
Permuted exposure,40,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4048,-0.013273424573927568,0.014546136169121263,0.3698868978036348,-0.013273424573927568
Permuted exposure,40,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.023778640708723358,0.02446834643886726,0.33977017744480675,-0.023778640708723358
Permuted exposure,41,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,-0.006259463422351076,0.020735225712461138,0.7649775885074241,-0.623991379251565
Permuted exposure,41,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,-0.06725118158371488,0.04959161144048719,0.18553317871663463,-6.5039672975692024
Permuted exposure,41,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.006355093283869374,0.016205725251222734,0.698142726545837,-0.006355093283869374
Permuted exposure,41,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4095,-0.026770976541365597,0.026672971230487237,0.3244463730428615,-0.026770976541365597
Permuted exposure,42,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,0.0013595304848641717,0.02290272471854793,0.9530861623234363,0.13604550653847358
Permuted exposure,42,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,0.058962759795910175,0.03425004091731828,0.0958058959008671,6.073573798925014
Permuted exposure,42,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,0.013692600411590466,0.015235914641114269,0.3770574693833807,0.013692600411590466
Permuted exposure,42,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,0.02715426194598589,0.020976281465508437,0.20644741233027858,0.02715426194598589
Permuted exposure,43,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-0.02710525070959128,0.023819380323199527,0.26478544525474174,-2.6741200045903746
Permuted exposure,43,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1975,-0.07213310918542232,0.051522951716039975,0.17211555154582253,-6.959295815511279
Permuted exposure,43,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,-0.004521964293708259,0.01625595167412057,0.7830799410616526,-0.004521964293708259
Permuted exposure,43,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,-0.023781775634342788,0.024985921849425056,0.34963833987631865,-0.023781775634342788
Permuted exposure,44,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,0.007475650545553293,0.026183543585789795,0.7773553076773113,0.7503662981312553
Permuted exposure,44,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1964,-0.05278050100596177,0.04551888936637273,0.25569865937803277,-5.1411796210940715
Permuted exposure,44,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.004657692058852588,0.019757214416741452,0.8154765959776992,0.004657692058852588
Permuted exposure,44,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4098,8.257570388641958e-4,0.01861711089245293,0.9649480582695552,8.257570388641958e-4
Permuted exposure,45,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1947,0.014265126888138299,0.02663561300165071,0.5964873777088426,1.4367359351966424
Permuted exposure,45,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1966,0.05497449761736071,0.03972809055376038,0.17698830949780842,5.651367071603386
Permuted exposure,45,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,0.007596072025926292,0.01667339877107914,0.6524739007074383,0.007596072025926292
Permuted exposure,45,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.004021940775342225,0.018907860786085924,0.8331489486949983,-0.004021940775342225
Permuted exposure,46,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.014508100361388773,0.02614979120867982,0.5834315614940766,-1.4403364988880285
Permuted exposure,46,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,0.00960908061335616,0.03836264205472851,0.803982153267371,0.9655396059222721
Permuted exposure,46,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,0.009405853610373733,0.015719742192005406,0.5547859353471425,0.009405853610373733
Permuted exposure,46,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,0.02565949286090411,0.019991772358757265,0.21022297371002407,0.02565949286090411
Permuted exposure,47,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.032325360488282856,0.0269563958711297,0.24051110557486058,-3.180848043802631
Permuted exposure,47,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,0.05379768959986494,0.03884049415491132,0.1765873222101938,5.52710882416525
Permuted exposure,47,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.019235193344033286,0.015599067214569965,0.2285717870637647,-0.019235193344033286
Permuted exposure,47,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.005295802611381372,0.03680946183562,0.8866710366939003,-0.005295802611381372
Permuted exposure,48,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,9.150235671482563e-4,0.021344490104912697,0.9661099665749869,0.09154423289283731
Permuted exposure,48,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,0.022232214694908072,0.033126225424044045,0.5074445281416032,2.248119206266974
Permuted exposure,48,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4062,-0.014529805572626326,0.014300087747947846,0.3189613113395395,-0.014529805572626326
Permuted exposure,48,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,-0.013288451072643922,0.026042041848797763,0.6140094065719647,-0.013288451072643922
Permuted exposure,49,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,0.01579035910572863,0.024940451823079145,0.5317911897006032,1.5915685607305718
Permuted exposure,49,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1960,-0.00932186279020467,0.04442591304727548,0.8352680121575795,-0.9278548920401808
Permuted exposure,49,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.0027570269639165526,0.01716761875834262,0.8736539762709046,0.0027570269639165526
Permuted exposure,49,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-3.026087380104842e-4,0.0262006889603737,0.9908698381958655,-3.026087380104842e-4
Permuted exposure,50,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1955,-0.031229495576958283,0.022517081663128283,0.17640772178824493,-3.0746891751640693
Permuted exposure,50,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,-0.03264868347636851,0.03886787525194764,0.40778524174542563,-3.2121468412340093
Permuted exposure,50,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,0.008391648809393554,0.014992212742123149,0.5804517121349114,0.008391648809393554
Permuted exposure,50,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.008801582058376143,0.028494847522435588,0.7597812143816982,-0.008801582058376143
Permuted exposure,51,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.011344298378228378,0.024799306283325932,0.6508816037179805,1.1408888944889117
Permuted exposure,51,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,-0.09172832838535337,0.045920605503869755,0.05522421144764231,-8.764702371398403
Permuted exposure,51,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.016231904403391857,0.018728294677526257,0.3940320978356292,0.016231904403391857
Permuted exposure,51,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,-0.012662618787040855,0.0188543886111927,0.5075440577439,-0.012662618787040855
Permuted exposure,52,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,0.0112198683348761,0.023449900685581518,0.6360369102687012,1.12830471224048
Permuted exposure,52,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1961,-0.0627170170593181,0.04785524518775889,0.20029244614160682,-6.079078372701263
Permuted exposure,52,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.010998105764767556,0.011289757172072572,0.3389507137451281,0.010998105764767556
Permuted exposure,52,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4098,-0.05775981343168081,0.02132106090806325,0.01157202081137414,-0.05775981343168081
Permuted exposure,53,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,0.010554015461462177,0.025884516217729213,0.6865693524772217,1.060990553114527
Permuted exposure,53,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,0.04784926150421549,0.03333232659347075,0.16183764357231115,4.901251683714403
Permuted exposure,53,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.03375277259889429,0.014356906979855779,0.026583848214128153,0.03375277259889429
Permuted exposure,53,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,0.026964651596856504,0.024996158048539927,0.2902416661874651,0.026964651596856504
Permuted exposure,54,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.026135159290661545,0.028626744764648496,0.3690565015470567,-2.5796591931636637
Permuted exposure,54,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1966,-0.0077597016499893765,0.038097900135278,0.8400277110479711,-0.7729672886755079
Permuted exposure,54,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4048,0.010200827924647703,0.015239836818025371,0.5091712264759588,0.010200827924647703
Permuted exposure,54,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.01145836609027319,0.0220509217657179,0.6075542653805306,-0.01145836609027319
Permuted exposure,55,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1937,0.0403215801214656,0.019446373182545967,0.04744244492238392,4.114553207043037
Permuted exposure,55,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,0.0625205597229684,0.0341362139463393,0.07731665786115771,6.45163448540198
Permuted exposure,55,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4048,-0.010522334910330002,0.014752200343197705,0.4817973835663064,-0.010522334910330002
Permuted exposure,55,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,3.767062713854265e-4,0.027114420930111252,0.9890173343578412,3.767062713854265e-4
Permuted exposure,56,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,0.003657704935630781,0.023865128681656352,0.8792880059192661,0.36644025017460446
Permuted exposure,56,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1964,0.06662914642555189,0.03487065456338827,0.06596806538325246,6.889899964666157
Permuted exposure,56,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,0.0017735584228392148,0.014540439361534532,0.9038573275015139,0.0017735584228392148
Permuted exposure,56,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4095,0.03269416009050405,0.019164445556687247,0.09949132762486824,0.03269416009050405
Permuted exposure,57,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,-0.03793850897156725,0.02158787453348082,0.0897803054613179,-3.7227859079862924
Permuted exposure,57,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,-0.052832656807863025,0.03250101526913264,0.11486121136095759,-5.14612692992179
Permuted exposure,57,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.01228002797036715,0.013687402548452934,0.3778570594238392,-0.01228002797036715
Permuted exposure,57,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.028947095985805357,0.022697198592274176,0.2130466394804304,-0.028947095985805357
Permuted exposure,58,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.028731856050195806,0.02437260361063883,0.24837541165136212,-2.832302115959262
Permuted exposure,58,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,0.014466586432529634,0.04186678648808938,0.7321835971660968,1.4571733923939734
Permuted exposure,58,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4059,2.6439682735938984e-4,0.013975286446099345,0.9850502545158293,2.6439682735938984e-4
Permuted exposure,58,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,0.01717666875434841,0.020392717440850958,0.40702267237675405,0.01717666875434841
Permuted exposure,59,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,0.00785120342766848,0.03298116108269573,0.813574893392464,0.7882104943723656
Permuted exposure,59,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,-0.07474238643140158,0.03666934056442861,0.050733141075157716,-7.201748357381376
Permuted exposure,59,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.010458664401764899,0.018383550542947682,0.5742963862672389,-0.010458664401764899
Permuted exposure,59,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.017244344008822892,0.025506994303908476,0.50475071284053,-0.017244344008822892
Permuted exposure,60,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1965,-0.009094846581252923,0.030706756525859122,0.7692753706642175,-0.9053613561430307
Permuted exposure,60,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,-0.005139526385564577,0.034727909321341066,0.8833716354557702,-0.5126341617322949
Permuted exposure,60,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4062,-0.011923335290428223,0.018147857694178947,0.5169481770991198,-0.011923335290428223
Permuted exposure,60,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,-0.03853163074558598,0.02329052755463096,0.10962885919068208,-0.03853163074558598
Permuted exposure,61,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,-0.056184949971080554,0.027929901453851342,0.05397119330504693,-5.463572537465078
Permuted exposure,61,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,0.07049673662317046,0.047190066347876,0.14600645672514975,7.304106768764185
Permuted exposure,61,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.029890516353651725,0.020874546890883465,0.164081896568106,-0.029890516353651725
Permuted exposure,61,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4098,0.018043416629528422,0.02474619976181649,0.4721948148654169,0.018043416629528422
Permuted exposure,62,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1947,0.010947237925146723,0.028894811402730754,0.7076457638985929,1.1007378190489803
Permuted exposure,62,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,-0.021709310198440024,0.05435313446889674,0.692515847327253,-2.147535915405563
Permuted exposure,62,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.00845757507451968,0.01525541863340969,0.5840442102166575,0.00845757507451968
Permuted exposure,62,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,4.4742861240735295e-4,0.024428470906547678,0.985521551584696,4.4742861240735295e-4
Permuted exposure,63,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1955,0.020182864960411526,0.0292322638910195,0.49560699794172325,2.03879161630105
Permuted exposure,63,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,-0.005236196828602959,0.03051746715479849,0.8649591708079952,-0.5222511846161848
Permuted exposure,63,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,-0.01631649247601273,0.01434452310494828,0.26571537757594743,-0.01631649247601273
Permuted exposure,63,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,0.04104210127372632,0.023418611217200864,0.09103118343965783,0.04104210127372632
Permuted exposure,64,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1956,0.037952356698565205,0.015928040853987777,0.02421160379643957,3.8681745472141094
Permuted exposure,64,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1975,-0.04163849457004239,0.041198837883584805,0.3205324245320422,-4.078352013215303
Permuted exposure,64,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4065,0.003891050642702876,0.01786594913163886,0.8292918647344633,0.003891050642702876
Permuted exposure,64,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,0.04402734888266651,0.022854711375614126,0.06464190486087004,0.04402734888266651
Permuted exposure,65,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1956,0.056042707707660476,0.02671233548303947,0.04505245635974796,5.764285227382615
Permuted exposure,65,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,-0.005221922293161201,0.04753460376681256,0.9132809260550231,-0.5208311758300943
Permuted exposure,65,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4061,0.0020223030936188154,0.016837123086593984,0.9053195254755704,0.0020223030936188154
Permuted exposure,65,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,0.01359992041124919,0.024210948341119937,0.578936173277771,0.01359992041124919
Permuted exposure,66,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1947,-0.04545294742629993,0.025704443241896816,0.08790783043833188,-4.443543671377325
Permuted exposure,66,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1984,0.04610832362384118,0.041152839652356554,0.2717295842510009,4.718783999497478
Permuted exposure,66,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,-0.005964602067776727,0.012244947004397252,0.6302639518051871,-0.005964602067776727
Permuted exposure,66,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4106,-0.035786088957247685,0.021069442918342816,0.10091364709400512,-0.035786088957247685
Permuted exposure,67,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.05335825131941173,0.027280044901795062,0.060515674426366003,-5.195968505629844
Permuted exposure,67,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,-0.028344712909081346,0.0515527002105127,0.586652658005353,-2.7946770255076636
Permuted exposure,67,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4061,-0.008046370393997162,0.014879933103817796,0.5932807407979424,-0.008046370393997162
Permuted exposure,67,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,-0.0346833443104352,0.023271099263999666,0.14770878626799736,-0.0346833443104352
Permuted exposure,68,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,0.010102013520287615,0.026011452575081192,0.700681103211771,1.0153211113232086
Permuted exposure,68,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,0.05649737711046315,0.05180328922893779,0.2844220598313,5.812383945463906
Permuted exposure,68,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,0.017347881920768318,0.018306357929540062,0.35203676658563754,0.017347881920768318
Permuted exposure,68,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4108,0.05192774496995286,0.017569876256520626,0.00640615698630622,0.05192774496995286
